StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Perception check ,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Perception check,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,ideology,education,income,religion,gender,age,hispanic,ethnicity,condition,opp,gc,term,rid,RISN,V,LS,cintid,ProjectToken,transaction_id,Q_BallotBoxStuffing,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL,Q_TotalDuration
12/8/21 5:07,12/8/21 5:12,0,73.60.219.46,100,329,1,12/8/21 5:12,R_Tp7Qntb0Wi0vow9,,,,,42.85960388,-71.61470032,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,30.503,0,5,15,80,10,15,75,35.007,119.969,122.274,21,15,15,70,20,20,60,13.426,61.575,64.897,6,10,40,50,5,40,55,3.035,42.443,47.602,8,4,5,12,6,1,56,2,1,time,Qual6008-0510-GenPop,1,,,,,,53e42a43-6420-f36e-e7d8-1dcf2a6249ac,,,,,,,,anonymous,329
12/8/21 5:29,12/8/21 5:34,0,73.251.68.194,100,308,1,12/8/21 5:34,R_12QCEuJxftnooyW,,,,,37.28990173,-77.29000092,anonymous,EN,3,8.985,8.985,26.077,1,30,30,40,35,35,30,11.682,92.703,93.75,9,40,40,20,45,45,10,2.745,32.698,39.364,7,45,40,15,50,35,15,3.637,58.964,63.487,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,1,1,66,2,2,country,Qual6008-0510-GenPop,1,,,,,,b350c0b5-6dd2-be5f-512e-f77b95617074,,,,,,,,anonymous,308
12/8/21 5:35,12/8/21 5:41,0,74.174.209.188,100,378,1,12/8/21 5:41,R_3nCw4XckHQMEhgY,,,,,34.71029663,-87.5286026,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,41.202,0,10,20,70,10,30,60,32.056,101.66,106.319,7,10,40,50,10,50,40,5.141,39.115,42.386,6,5,45,50,5,60,35,7.257,53.393,56.598,8,1,6,9,1,1,69,2,1,time,Qual6008-0510-GenPop,1,,,,,,80c26209-de2c-71db-c392-55e9bc2305fd,,,,,,,,anonymous,378
12/8/21 5:33,12/8/21 5:42,0,67.189.197.160,100,527,1,12/8/21 5:42,R_2WDnDCEXhpWLaZu,,,,,41.44219971,-72.00009918,anonymous,EN,3,6.59,9.941,22.417,7,10,10,80,10,20,70,4.783,199.05,204.927,28,10,25,65,10,40,50,13.075,119.89,121.248,17,5,50,45,2,60,38,5.872,77.558,96.476,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,7,2,52,2,1,country,Qual6008-0510-GenPop,1,,,,,,a7b8339f-791c-6ed4-b904-049370c3d475,,,,,,,,anonymous,527
12/8/21 5:33,12/8/21 5:43,0,71.208.195.203,100,586,1,12/8/21 5:43,R_tRI0hpEh35OtZHX,,,,,26.69090271,-81.94830322,anonymous,EN,3,4.829,22.359,26.132,4,70,20,10,70,20,10,14.404,200.712,203.143,14,70,20,10,70,20,10,7.339,72.757,74.672,9,50,20,30,70,20,10,10.803,109.976,112.573,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,1,1,72,2,1,country,Qual6008-0510-GenPop,1,,,,,,94c3bc80-55e9-e027-c21b-8be87fb69e59,,,,,,,,anonymous,586
12/8/21 5:39,12/8/21 5:44,0,205.144.214.193,100,303,1,12/8/21 5:44,R_2775qwhzmGYeUeJ,,,,,34.76660156,-84.98480225,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,18.834,0,20,20,60,20,30,50,33.92,75.916,82.057,6,20,30,50,20,35,45,5.545,57.162,64.068,6,15,35,50,15,30,55,8.934,44.115,48.573,7,3,5,11,1,1,74,2,1,time,Qual6008-0510-GenPop,1,,,,,,43d4d21d-3a8f-64a3-d586-e5ff814ea0f0,,,,,,,,anonymous,303
12/8/21 5:41,12/8/21 5:45,0,47.225.14.25,100,221,1,12/8/21 5:45,R_3NPszWN8u2dDpeQ,,,,,43.11520386,-85.51360321,anonymous,EN,3,0,0,16.432,0,10,10,80,10,15,75,16.515,41.901,46.195,11,10,20,70,10,30,60,3.18,33.091,36.012,9,10,40,50,10,60,30,2.878,38.552,41.328,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,9,1,73,2,1,country,Qual6008-0510-GenPop,1,,,,,,db401c9b-edf2-a4e5-4100-2b6bd14bf76c,,,,,,,,anonymous,221
12/8/21 5:46,12/8/21 5:50,0,74.69.22.251,100,218,1,12/8/21 5:50,R_2YLKlgS6VZknRVP,,,,,42.84820557,-73.78630066,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11.867,0,20,40,40,20,40,40,32.744,78.328,79.694,8,20,40,40,20,40,40,5.538,17.026,18.606,6,20,40,40,20,40,40,2.021,16.293,17.841,6,2,2,10,1,1,68,2,1,time,Qual6008-0510-GenPop,1,,,,,,b9868daf-c37d-d084-8034-baadde23686f,,,,,,,,anonymous,218
12/8/21 5:49,12/8/21 5:55,0,69.222.186.108,100,384,1,12/8/21 5:55,R_XLgkYNMwEXa7AZj,,,,,37.2940979,-121.8995972,anonymous,EN,3,0,0,21.607,0,0,0,100,0,0,100,39.706,91.712,96.089,6,0,0,100,0,0,100,5.162,10.704,14.441,2,0,0,100,0,0,100,2.772,8.611,12.287,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,1,1,64,2,1,country,Qual6008-0510-GenPop,1,,,,,,68dc2014-9af7-1b92-da8f-17f7e28f3ff9,,,,,,,,anonymous,384
12/8/21 5:55,12/8/21 5:59,0,172.58.230.244,100,248,1,12/8/21 5:59,R_3O0aLpPjHS5XJCS,,,,,40.64689636,-73.93440247,anonymous,EN,3,10.087,15.278,16.467,9,20,40,40,30,40,30,5.732,26.739,29.435,6,30,40,30,40,30,30,11.841,33.423,37.478,7,20,40,40,30,30,40,45.614,63.31,65.65,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,11,3,1,46,2,1,country,Qual6008-0510-GenPop,1,,,,,,3ee66ab3-2d9f-b836-e028-5dcd37718e59,,,,,,,,anonymous,248
12/8/21 5:56,12/8/21 6:00,0,216.221.108.162,100,269,1,12/8/21 6:00,R_1Kxba4Q9el1SjgW,,,,,48.33059692,-101.3155975,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.288,5.288,38.821,1,5,45,50,1,70,29,3.264,34.79,37.142,7,1,60,39,1,50,49,2.073,18.161,18.817,8,1,60,39,1,70,29,2.546,33.322,34.001,11,6,5,9,1,1,59,1,,time,Qual6008-0510-GenPop,1,,,,,,c2b5edf6-8f18-3a3a-b36d-da9e82c88a36,,,,,,,,anonymous,269
12/8/21 5:54,12/8/21 6:01,0,72.84.205.16,100,420,1,12/8/21 6:01,R_22XgiDKy0e6SkTx,,,,,37.4611969,-77.39499664,anonymous,EN,3,7.892,24.519,29.159,2,34,33,33,34,33,33,32.004,139.66,145.595,10,35,33,32,35,33,32,10.751,90.447,102.592,13,40,30,30,40,30,30,2.812,58.849,61.261,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,6,1,70,2,1,country,Qual6008-0510-GenPop,1,,,,,,c5c24045-0e00-b2ed-c4de-77e9212fd4a8,,,,,,,,anonymous,420
12/8/21 5:53,12/8/21 6:05,0,75.138.199.202,100,750,1,12/8/21 6:05,R_3HFCpoTESUtNuJ0,,,,,34.3914032,-77.65969849,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.764,59.479,61.537,10,0,0,100,50,50,0,5.679,361.637,363.262,58,0,100,0,0,0,100,8.334,61.279,68.533,18,0,100,0,0,100,0,4.664,52.883,60.383,14,7,2,2,7,1,69,2,2,time,Qual6008-0510-GenPop,1,,,,,,1ea92f8f-5b36-c1fd-af14-1882a224d964,,,,,,,,anonymous,750
12/8/21 5:55,12/8/21 6:05,0,74.78.2.254,100,596,1,12/8/21 6:05,R_Oe6an86X9ez4Fbj,,,,,42.59959412,-72.22879791,anonymous,EN,3,0,0,26.716,0,1,79,20,2,68,30,30.391,284.832,288.788,9,3,50,47,6,60,34,19.09,100.592,109.455,9,8,62,30,6,64,30,6.325,48.062,50.916,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,9,1,60,2,1,country,Qual6008-0510-GenPop,1,,,,,,c66e1711-15d4-da85-688a-2045501a96fc,,,,,,,,anonymous,596
12/8/21 5:56,12/8/21 6:07,0,73.54.60.123,100,654,1,12/8/21 6:07,R_rl3b56NAzisUZgt,,,,,26.69320679,-81.91290283,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,42.865,0,20,65,15,35,55,10,69.185,182.498,189.298,7,15,75,10,10,75,15,17.756,84.684,94.074,9,15,65,20,20,65,15,16.127,104.799,123.503,8,4,1,2,1,1,68,1,,time,Qual6008-0510-GenPop,1,,,,,,3b216205-c807-be75-279e-550ac3df6bee,,,,,,,,anonymous,654
12/8/21 5:59,12/8/21 6:07,0,97.70.65.230,100,513,1,12/8/21 6:07,R_2Brf1bXGSTDxBfa,,,,,42.46490479,-83.36840057,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16.9,38.084,39.45,2,10,10,80,15,15,70,14.109,185.512,192.285,13,7,20,73,5,30,65,13.701,74.73,77.53,8,5,40,55,2,45,53,6.493,63.676,71.32,8,5,5,1,3,1,56,2,1,time,Qual6008-0510-GenPop,1,,,,,,ac2fcfc6-563e-5950-295d-f8040e97d508,,,,,,,,anonymous,513
12/8/21 6:03,12/8/21 6:08,0,75.40.152.14,100,266,1,12/8/21 6:08,R_3jds4algoblGFkY,,,,,35.914505,-78.92250061,anonymous,EN,3,7.443,15.699,23.165,2,20,50,30,20,30,50,5.175,60.695,73.568,7,20,50,30,20,50,30,3.659,19.795,22.046,5,20,50,30,20,50,30,2.691,22.251,24.678,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,6,1,1,48,2,2,country,Qual6008-0510-GenPop,1,,,,,,b225f36e-5fb1-af20-22f5-c40e60edda83,,,,,,,,anonymous,266
12/8/21 6:00,12/8/21 6:08,0,172.56.13.210,100,485,1,12/8/21 6:08,R_2pSq4tl29huHTdO,,,,,38.57739258,-90.67089844,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,60.256,0,20,30,50,30,20,50,10.509,61.317,63.184,7,35,20,45,35,25,40,2.11,18.982,21.235,8,40,20,40,35,20,45,38.485,52.884,55.637,7,7,6,8,2,1,49,2,1,time,Qual6008-0510-GenPop,1,,,,,,280df443-e51d-6e85-0bd8-c3265c9844a9,,,,,,,,anonymous,485
12/8/21 5:58,12/8/21 6:08,0,47.12.74.74,100,581,1,12/8/21 6:08,R_YRN8xViSZdFikqR,,,,,42.82539368,-88.7335968,anonymous,EN,3,0,0,31.654,0,20,30,50,25,30,45,42.601,189.708,198.642,13,30,30,40,40,25,35,15.109,86.485,103.785,6,40,30,30,40,25,35,13.334,132.438,146.758,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,1,77,2,1,country,Qual6008-0510-GenPop,1,,,,,,57378545-7d24-1415-31de-b21c87afd8a9,,,,,,,,anonymous,581
12/8/21 6:03,12/8/21 6:10,0,75.117.225.103,100,397,1,12/8/21 6:10,R_2pKayrBO45v0swX,,,,,41.31059265,-93.09609985,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,255.625,0,10,10,80,15,15,70,25.857,40.758,44.174,7,20,20,60,30,30,40,1.701,17.757,19.032,7,35,35,30,40,40,20,1.342,22.956,24.625,12,4,5,8,7,1,51,2,1,time,Qual6008-0510-GenPop,1,,,,,,7245cbe2-4adb-97c3-4279-fc6e1f0b9139,,,,,,,,anonymous,397
12/8/21 6:06,12/8/21 6:10,0,108.216.38.65,100,280,1,12/8/21 6:10,R_3pcexmwyrabCDNo,,,,,35.22129822,-89.94129944,anonymous,EN,3,0,0,26.252,0,20,30,50,15,35,50,26.9,81.978,93.425,6,0,0,0,25,25,50,12.449,22.332,29.526,3,10,40,50,5,45,50,5.024,38.726,43.966,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,10,2,1,78,2,1,country,Qual6008-0510-GenPop,1,,,,,,e67aafe6-73f4-9fd2-7d7d-9851b6bf5033,,,,,,,,anonymous,280
12/8/21 6:09,12/8/21 6:12,0,152.117.73.153,100,184,1,12/8/21 6:12,R_0J6aEqiFXsYHb0t,,,,,38.67170715,-87.51280212,anonymous,EN,3,0,0,18.128,0,2,50,48,10,40,50,10.608,47.598,49.887,17,20,40,40,10,10,80,3.192,18.164,20.504,12,1,50,49,2,28,70,3.094,24.152,26.935,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,8,9,2,33,2,1,country,Qual6008-0510-GenPop,1,,,,,,a4b994de-b69c-80de-be45-a392b4956d10,,,,,,,,anonymous,184
12/8/21 6:08,12/8/21 6:15,0,69.1.1.169,100,418,1,12/8/21 6:15,R_1ouQ41Bhu4u8ZFZ,,,,,32.354599,-86.26290131,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,28.857,0,20,40,40,30,35,35,17.237,65.932,69.451,6,40,30,30,50,25,25,11.564,43.028,45.779,7,40,30,30,30,35,35,7.363,48.617,53.51,8,5,4,1,6,1,61,1,,time,Qual6008-0510-GenPop,1,,,,,,70fcc99e-bbc5-d9ce-fb05-fed788c91073,,,,,,,,anonymous,418
12/8/21 6:11,12/8/21 6:18,0,174.57.147.131,100,425,1,12/8/21 6:18,R_1eLTgS6jupwgpeU,,,,,40.71580505,-74.35900116,anonymous,EN,3,0,0,19.266,0,2,2,96,2,3,95,15.238,96.237,122.874,8,2,4,94,2,5,93,6.011,64.962,71.794,8,2,6,92,2,7,91,8.25,57.37,91.263,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,2,6,1,69,2,1,country,Qual6008-0510-GenPop,1,,,,,,4a1c0041-7bda-e897-1bda-37376ecbdfae,,,,,,,,anonymous,425
12/8/21 6:12,12/8/21 6:19,0,67.149.42.254,100,365,1,12/8/21 6:19,R_ULy6Nk0qYTXMUtX,,,,,42.55799866,-82.9980011,anonymous,EN,3,0,0,46.74,0,25,55,20,20,50,30,74.691,110.771,114.573,8,35,25,40,30,20,50,5.472,25.079,27.311,7,55,20,25,65,15,20,16.685,62.937,67.227,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,11,1,1,52,2,1,country,Qual6008-0510-GenPop,1,,,,,,bd320748-7094-ff0b-35d3-301972a4d4a5,,,,,,,,anonymous,365
12/8/21 6:16,12/8/21 6:20,0,99.132.141.111,100,259,1,12/8/21 6:20,R_yvSPOUjXP7eer0R,,,,,36.02290344,-78.9464035,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,34.909,0,10,10,80,33,33,34,18.101,37.824,40.791,12,40,40,20,15,75,10,1.545,51.369,60.729,28,10,60,30,10,85,5,6.655,31.372,35.07,12,5,3,11,7,1,18,2,1,time,Qual6008-0510-GenPop,1,,,,,,d07210aa-baec-bdd0-7531-2759d6221a40,,,,,,,,anonymous,259
12/8/21 6:12,12/8/21 6:21,0,74.174.87.10,100,554,1,12/8/21 6:21,R_1QE2OiOW6yX39g8,,,,,36.00079346,-83.4233017,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,34.723,0,20,40,40,10,20,70,35.646,149.679,154.432,7,10,50,40,10,60,30,9.494,64.685,74.828,6,10,40,50,10,30,60,10.78,55.299,58.753,7,4,2,5,7,1,42,2,1,time,Qual6008-0510-GenPop,1,,,,,,a1eca77f-a786-5653-ebe4-90c7dded0495,,,,,,,,anonymous,554
12/8/21 6:17,12/8/21 6:22,0,199.185.182.2,100,307,1,12/8/21 6:22,R_bf8HcyRvB5G6WNr,,,,,40.01489258,-75.14389801,anonymous,EN,3,27.066,27.066,34.591,1,2,48,50,3,47,50,18.629,102.533,103.266,11,4,46,50,5,45,50,4.464,35.457,36.118,10,4,46,50,3,47,50,16.711,35.992,37.845,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,11,1,2,54,2,2,country,Qual6008-0510-GenPop,1,,,,,,7ecbf0a5-278c-72b1-cc3e-c7e01832bf79,,,,,,,,anonymous,307
12/8/21 6:16,12/8/21 6:22,0,159.235.255.133,100,344,1,12/8/21 6:22,R_1E0xPbUsXg8jhtA,,,,,33.37080383,-84.81539917,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,14.177,0,10,25,65,8,24,68,33.442,67.513,100,4,6,30,64,3,35,62,10.184,44.28,77.351,2,5,35,60,4,37,59,2.767,2.767,53.79,1,1,5,3,2,1,72,2,1,time,Qual6008-0510-GenPop,1,,,,,,f8c8ca2f-8ac6-7b80-cfb4-fde31ba42fc2,,,,,,,,anonymous,344
12/8/21 6:17,12/8/21 6:23,0,65.255.71.204,100,391,1,12/8/21 6:23,R_3Li10z5uBdiyYoG,,,,,35.86360168,-97.94730377,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15.598,15.598,16.058,1,30,40,30,30,40,30,28.53,102.638,107.191,8,30,40,30,30,40,30,22.804,37.896,40.12,6,30,40,30,30,40,30,9.269,25.46,28.338,6,2,5,11,2,1,47,1,,time,Qual6008-0510-GenPop,1,,,,,,66c6245d-54ed-a679-c1c6-13edd01390b1,,,,,,,,anonymous,391
12/8/21 6:17,12/8/21 6:23,0,71.229.222.20,100,348,1,12/8/21 6:23,R_29mlHMHQDX5ZZxy,,,,,40.17730713,-105.1008987,anonymous,EN,3,0,0,17.132,0,10,20,70,5,30,65,34.34,101.338,115.239,7,5,35,60,2,48,50,10.435,62.668,67.009,8,1,49,50,1,59,40,4.431,42.704,45.674,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,1,1,69,2,1,country,Qual6008-0510-GenPop,1,,,,,,061661ac-786d-e7aa-1137-563db41fdd59,,,,,,,,anonymous,348
12/8/21 6:18,12/8/21 6:27,0,72.208.65.31,100,561,1,12/8/21 6:27,R_yscaykHT6Q8ocsV,,,,,33.39079285,-111.9184036,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6.891,20.583,23.4,2,10,20,70,15,45,40,5.899,103.466,107.533,19,5,50,45,3,77,20,3.682,160.6,166.929,11,3,80,17,3,83,14,62.623,114.582,122.068,12,4,3,11,2,1,19,1,,time,Qual6008-0510-GenPop,1,,,,,,b955c00b-a614-718a-5290-f77eb8d922e1,,,,,,,,anonymous,561
12/8/21 6:21,12/8/21 6:28,0,107.145.102.136,100,412,1,12/8/21 6:28,R_26fMCjLOr67WfVp,,,,,28.20620728,-80.68740082,anonymous,EN,3,1.722,16.012,19.227,6,20,20,60,10,30,60,102.122,175.79,179.233,13,10,40,50,5,45,50,2.574,42.835,46.134,9,4,40,56,3,47,50,16.721,68.501,73.834,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,1,1,51,2,1,country,Qual6008-0510-GenPop,1,,,,,,34e5af76-f2b7-edfc-e1ed-98ceb2083698,,,,,,,,anonymous,412
12/8/21 6:25,12/8/21 6:34,0,107.11.20.104,100,551,1,12/8/21 6:34,R_3Jqo2WGYA1IHnJ8,,,,,41.57080078,-83.7798996,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7.736,21.253,22.584,2,50,20,30,60,30,10,3.736,197.725,202.401,17,70,20,10,80,10,10,13.342,66.913,73.743,8,85,5,10,90,5,5,3.707,131.901,137.102,17,2,5,11,2,1,76,2,1,time,Qual6008-0510-GenPop,1,,,,,,24fe96fc-805e-cb8d-fa67-a1d5191f0716,,,,,,,,anonymous,551
12/8/21 6:30,12/8/21 6:35,0,69.213.189.191,100,266,1,12/8/21 6:35,R_2wGGe58A1dH4nJf,,,,,32.71850586,-97.14320374,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,27.349,0,10,10,80,15,15,70,15.488,48.944,63.518,6,20,20,60,30,30,40,5.684,32.268,40.696,6,35,35,30,40,40,20,6.618,27.561,34.269,6,4,3,3,9,1,64,2,1,time,Qual6008-0510-GenPop,1,,,,,,00e781ca-cc20-7bd4-e351-b6cc6a56e927,,,,,,,,anonymous,266
12/8/21 6:30,12/8/21 6:37,0,67.21.186.25,100,386,1,12/8/21 6:37,R_3KYZxLqg3XKdWmY,,,,,34.77400208,-82.9457016,anonymous,EN,3,3.445,6.712,17.371,2,1,29,70,1,29,70,12.934,93.486,100.339,8,5,65,30,0,90,10,16.694,67.002,72.977,8,1,79,20,2,98,0,13.071,52.678,62.279,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,1,76,2,1,country,Qual6008-0510-GenPop,1,,,,,,f5f74b0f-4430-be1c-f394-7cdcea3740c1,,,,,,,,anonymous,386
12/8/21 6:32,12/8/21 6:40,0,72.133.152.175,100,434,1,12/8/21 6:40,R_25KHCVTBCxDtGpx,,,,,42.60740662,-87.83049774,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,26.786,0,15,40,45,20,40,40,34.653,166.052,175.425,10,20,35,45,15,30,55,17.812,64.894,69.636,8,15,30,55,10,30,60,11.118,54.488,58.495,6,4,4,7,2,1,76,2,1,time,Qual6008-0510-GenPop,1,,,,,,efbdc414-f58a-1374-b98f-f3961d4952d4,,,,,,,,anonymous,434
12/8/21 5:55,12/8/21 6:41,0,184.180.183.130,100,2729,1,12/8/21 6:41,R_UGatBK1da9oZejD,,,,,29.25810242,-82.10959625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,14.653,0,40,50,10,33,52,15,25.636,51.796,54.7,6,40,40,20,35,35,30,3.586,37.865,46.697,8,50,35,15,50,40,10,2.698,21.797,24.398,7,3,5,7,1,1,52,2,1,time,Qual6008-0510-GenPop,1,,,,,,7230efff-6d9f-39b7-3664-d81bc075b614,,,,,,,,anonymous,2729
12/8/21 6:33,12/8/21 6:41,0,68.37.7.98,100,517,1,12/8/21 6:41,R_tXVkWCxAiIt8RoZ,,,,,42.99789429,-82.4571991,anonymous,EN,3,0,0,17.533,0,15,20,65,20,25,55,110.482,142.777,146.072,6,29,33,38,35,40,25,80.794,117.175,122.067,7,40,50,10,42,50,8,3.435,34.724,37.339,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,10,1,1,71,2,1,country,Qual6008-0510-GenPop,1,,,,,,6d4dc923-3588-1c38-49b8-fe660a5eb2ce,,,,,,,,anonymous,517
12/8/21 6:35,12/8/21 6:41,0,47.146.164.43,100,390,1,12/8/21 6:41,R_1EWf3Pm1CCN13tM,,,,,33.71879578,-118.0032959,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,41.931,0,40,30,30,30,35,35,36.663,82.467,86.516,8,25,40,35,25,30,45,10.409,70.289,74.469,8,20,40,40,30,30,40,4.612,49.859,58.486,9,2,2,4,2,2,52,2,1,time,Qual6008-0510-GenPop,1,,,,,,dcc3a70a-51de-137a-c791-90e8e41696e0,,,,,,,,anonymous,390
12/8/21 6:37,12/8/21 6:45,0,70.89.226.145,100,473,1,12/8/21 6:45,R_eb3Ns7MTQMg1VNT,,,,,40.34719849,-80.11530304,anonymous,EN,3,0,0,43.169,0,35,45,20,45,35,20,56.972,122.924,123.234,12,50,30,20,60,30,10,32.125,67.845,70.419,10,65,30,5,70,27,3,83.734,147.134,156.803,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,9,7,2,27,2,1,country,Qual6008-0510-GenPop,1,,,,,,fa0d7443-6d07-f199-09d8-43269ea0caa8,,,,,,,,anonymous,473
12/8/21 6:42,12/8/21 6:47,0,47.36.6.238,100,323,1,12/8/21 6:47,R_3pm4IMKJfVhI2qj,,,,,34.03889465,-84.38259888,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,23.031,0,10,30,60,20,40,40,43.88,116.127,123.721,6,25,50,25,25,60,15,2.73,46.263,51.985,6,20,60,20,15,70,15,1.902,42.857,46.644,6,3,6,10,2,1,68,2,1,time,Qual6008-0510-GenPop,1,,,,,,c3693259-ba9e-b9bf-6dc2-0542f1297fb7,,,,,,,,anonymous,323
12/8/21 6:47,12/8/21 6:51,0,47.201.109.119,100,233,1,12/8/21 6:51,R_NXO9OZmBmJQOq89,,,,,28.22819519,-82.18049622,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,24.321,0,40,30,30,50,25,25,19.127,43.712,47.022,7,20,40,40,10,60,30,7.187,55.125,55.882,8,15,70,15,10,80,10,5.572,23.912,28.485,6,1,2,1,9,2,40,2,1,time,Qual6008-0510-GenPop,1,,,,,,0a869011-48da-2636-838a-a7ad7931eefb,,,,,,,,anonymous,233
12/8/21 6:46,12/8/21 6:53,0,173.168.148.214,100,447,1,12/8/21 6:53,R_21zSUXoj5SqJPrt,,,,,28.04060364,-82.39510345,anonymous,EN,3,0,0,39.813,0,35,40,25,30,40,30,5.612,96.41,99.684,7,10,30,60,25,30,45,10.076,55.547,61.085,7,40,20,40,14,36,50,8.459,61.319,65.499,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,9,1,72,2,1,country,Qual6008-0510-GenPop,1,,,,,,101f9f90-48c6-69ce-1a0b-a834bacc8d7d,,,,,,,,anonymous,447
